title,year,url,arxiv_id,doi,venue,primary_category,categories,pdf_url,source
Large language model empowered participatory urban planning,2024,http://arxiv.org/abs/2402.01698v1,2402.01698v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2402.01698v1,arxiv
Layout Generation Agents with Large Language Models,2024,http://arxiv.org/abs/2405.08037v1,2405.08037v1,,,cs.HC,"cs.HC,cs.AI",https://arxiv.org/pdf/2405.08037v1,arxiv
Learning From Failure: Integrating Negative Examples when Fine-tuning Large Language Models as Agents,2024,http://arxiv.org/abs/2402.11651v2,2402.11651v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2402.11651v2,arxiv
Learning to Generate Explainable Stock Predictions using Self-Reflective Large Language Models,2024,http://arxiv.org/abs/2402.03659v3,2402.03659v3,10.1145/3589334.3645611,,cs.LG,"cs.LG,cs.CL,q-fin.ST",https://arxiv.org/pdf/2402.03659v3,arxiv
Learning to Reduce: Optimal Representations of Structured Data in Prompting Large Language Models,2024,http://arxiv.org/abs/2402.14195v1,2402.14195v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2402.14195v1,arxiv
LegalAgentBench: Evaluating LLM Agents in Legal Domain,2024,http://arxiv.org/abs/2412.17259v1,2412.17259v1,,,cs.CL,"cs.CL,cs.IR",https://arxiv.org/pdf/2412.17259v1,arxiv
Leveraging Large Language Model for Heterogeneous Ad Hoc Teamwork Collaboration,2024,http://arxiv.org/abs/2406.12224v1,2406.12224v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2406.12224v1,arxiv
LightVA: Lightweight Visual Analytics with LLM Agent-Based Task Planning and Execution,2024,http://arxiv.org/abs/2411.05651v2,2411.05651v2,10.1109/TVCG.2024.3496112,IEEE Transactions on Visualization and Computer Graphics 2024,cs.HC,cs.HC,https://arxiv.org/pdf/2411.05651v2,arxiv
Limits of Large Language Models in Debating Humans,2024,http://arxiv.org/abs/2402.06049v2,2402.06049v2,,,cs.AI,"cs.AI,cs.CL,cs.HC,stat.AP",https://arxiv.org/pdf/2402.06049v2,arxiv
LogicGame: Benchmarking Rule-Based Reasoning Abilities of Large Language Models,2024,http://arxiv.org/abs/2408.15778v4,2408.15778v4,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2408.15778v4,arxiv
Long-form factuality in large language models,2024,http://arxiv.org/abs/2403.18802v4,2403.18802v4,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2403.18802v4,arxiv
Long-horizon Locomotion and Manipulation on a Quadrupedal Robot with Large Language Models,2024,http://arxiv.org/abs/2404.05291v3,2404.05291v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2404.05291v3,arxiv
LossAgent: Towards Any Optimization Objectives for Image Processing with LLM Agents,2024,http://arxiv.org/abs/2412.04090v2,2412.04090v2,,,cs.CV,cs.CV,https://arxiv.org/pdf/2412.04090v2,arxiv
M-RAG: Reinforcing Large Language Model Performance through Retrieval-Augmented Generation with Multiple Partitions,2024,http://arxiv.org/abs/2405.16420v1,2405.16420v1,,,cs.CL,"cs.CL,cs.IR",https://arxiv.org/pdf/2405.16420v1,arxiv
MAGIC: Mastering Physical Adversarial Generation in Context through Collaborative LLM Agents,2024,http://arxiv.org/abs/2412.08014v2,2412.08014v2,,,cs.CV,"cs.CV,cs.AI",https://arxiv.org/pdf/2412.08014v2,arxiv
MALLM-GAN: Multi-Agent Large Language Model as Generative Adversarial Network for Synthesizing Tabular Data,2024,http://arxiv.org/abs/2406.10521v4,2406.10521v4,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2406.10521v4,arxiv
MALMM: Multi-Agent Large Language Models for Zero-Shot Robotics Manipulation,2024,http://arxiv.org/abs/2411.17636v2,2411.17636v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2411.17636v2,arxiv
MALT: Improving Reasoning with Multi-Agent LLM Training,2024,http://arxiv.org/abs/2412.01928v3,2412.01928v3,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2412.01928v3,arxiv
MEGAnno+: A Human-LLM Collaborative Annotation System,2024,http://arxiv.org/abs/2402.18050v1,2402.18050v1,,,cs.CL,"cs.CL,cs.HC",https://arxiv.org/pdf/2402.18050v1,arxiv
MIRAI: Evaluating LLM Agents for Event Forecasting,2024,http://arxiv.org/abs/2407.01231v1,2407.01231v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2407.01231v1,arxiv
MLLM-Tool: A Multimodal Large Language Model For Tool Agent Learning,2024,http://arxiv.org/abs/2401.10727v3,2401.10727v3,,,cs.CV,cs.CV,https://arxiv.org/pdf/2401.10727v3,arxiv
MLR-Copilot: Autonomous Machine Learning Research based on Large Language Models Agents,2024,http://arxiv.org/abs/2408.14033v3,2408.14033v3,,,cs.AI,"cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2408.14033v3,arxiv
MMLU-SR: A Benchmark for Stress-Testing Reasoning Capability of Large Language Models,2024,http://arxiv.org/abs/2406.15468v2,2406.15468v2,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2406.15468v2,arxiv
MOOSE-Chem: Large Language Models for Rediscovering Unseen Chemistry Scientific Hypotheses,2024,http://arxiv.org/abs/2410.07076v6,2410.07076v6,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2410.07076v6,arxiv
Making Large Language Models into World Models with Precondition and Effect Knowledge,2024,http://arxiv.org/abs/2409.12278v2,2409.12278v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2409.12278v2,arxiv
MatPlotAgent: Method and Evaluation for LLM-Based Agentic Scientific Data Visualization,2024,http://arxiv.org/abs/2402.11453v3,2402.11453v3,,,cs.CL,cs.CL,https://arxiv.org/pdf/2402.11453v3,arxiv
MathLearner: A Large Language Model Agent Framework for Learning to Solve Mathematical Problems,2024,http://arxiv.org/abs/2408.01779v1,2408.01779v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2408.01779v1,arxiv
MeNTi: Bridging Medical Calculator and LLM Agent with Nested Tool Calling,2024,http://arxiv.org/abs/2410.13610v3,2410.13610v3,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2410.13610v3,arxiv
Measuring Social Norms of Large Language Models,2024,http://arxiv.org/abs/2404.02491v4,2404.02491v4,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2404.02491v4,arxiv
MedAide: Information Fusion and Anatomy of Medical Intents via LLM-based Agent Collaboration,2024,http://arxiv.org/abs/2410.12532v3,2410.12532v3,,,cs.CL,cs.CL,https://arxiv.org/pdf/2410.12532v3,arxiv
Medchain: Bridging the Gap Between LLM Agents and Clinical Practice with Interactive Sequence,2024,http://arxiv.org/abs/2412.01605v2,2412.01605v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2412.01605v2,arxiv
Memory Sharing for Large Language Model based Agents,2024,http://arxiv.org/abs/2404.09982v2,2404.09982v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2404.09982v2,arxiv
Mental Modeling of Reinforcement Learning Agents by Language Models,2024,http://arxiv.org/abs/2406.18505v1,2406.18505v1,,,cs.LG,"cs.LG,cs.AI,cs.CL,cs.RO",https://arxiv.org/pdf/2406.18505v1,arxiv
MindScope: Exploring cognitive biases in large language models through Multi-Agent Systems,2024,http://arxiv.org/abs/2410.04452v1,2410.04452v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2410.04452v1,arxiv
Mitigating Bias in Queer Representation within Large Language Models: A Collaborative Agent Approach,2024,http://arxiv.org/abs/2411.07656v2,2411.07656v2,,,cs.CL,"cs.CL,cs.MA",https://arxiv.org/pdf/2411.07656v2,arxiv
Mitigating Social Bias in Large Language Models: A Multi-Objective Approach within a Multi-Agent Framework,2024,http://arxiv.org/abs/2412.15504v2,2412.15504v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2412.15504v2,arxiv
Mixture-of-Agents Enhances Large Language Model Capabilities,2024,http://arxiv.org/abs/2406.04692v1,2406.04692v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2406.04692v1,arxiv
Mobile-Agent: Autonomous Multi-Modal Mobile Device Agent with Visual Perception,2024,http://arxiv.org/abs/2401.16158v2,2401.16158v2,,,cs.CL,"cs.CL,cs.CV",https://arxiv.org/pdf/2401.16158v2,arxiv
MobileAgentBench: An Efficient and User-Friendly Benchmark for Mobile LLM Agents,2024,http://arxiv.org/abs/2406.08184v1,2406.08184v1,,,cs.AI,"cs.AI,cs.HC",https://arxiv.org/pdf/2406.08184v1,arxiv
Molly: Making Large Language Model Agents Solve Python Problem More Logically,2024,http://arxiv.org/abs/2412.18093v1,2412.18093v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2412.18093v1,arxiv
Moral Alignment for LLM Agents,2024,http://arxiv.org/abs/2410.01639v4,2410.01639v4,,,cs.LG,"cs.LG,cs.AI,cs.CY",https://arxiv.org/pdf/2410.01639v4,arxiv
Moral Persuasion in Large Language Models: Evaluating Susceptibility and Ethical Alignment,2024,http://arxiv.org/abs/2411.11731v1,2411.11731v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2411.11731v1,arxiv
Motion-Agent: A Conversational Framework for Human Motion Generation with LLMs,2024,http://arxiv.org/abs/2405.17013v3,2405.17013v3,,,cs.CV,cs.CV,https://arxiv.org/pdf/2405.17013v3,arxiv
MuLan: Multimodal-LLM Agent for Progressive and Interactive Multi-Object Diffusion,2024,http://arxiv.org/abs/2402.12741v2,2402.12741v2,,,cs.CV,cs.CV,https://arxiv.org/pdf/2402.12741v2,arxiv
Multi-Agent Causal Discovery Using Large Language Models,2024,http://arxiv.org/abs/2407.15073v3,2407.15073v3,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2407.15073v3,arxiv
Multi-Agent Collaboration in Incident Response with Large Language Models,2024,http://arxiv.org/abs/2412.00652v2,2412.00652v2,,,cs.CL,"cs.CL,cs.CR",https://arxiv.org/pdf/2412.00652v2,arxiv
Multi-Agent Large Language Models for Conversational Task-Solving,2024,http://arxiv.org/abs/2410.22932v2,2410.22932v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2410.22932v2,arxiv
Multi-Agents Based on Large Language Models for Knowledge-based Visual Question Answering,2024,http://arxiv.org/abs/2412.18351v2,2412.18351v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2412.18351v2,arxiv
Multi-Turn Human-LLM Interaction Through the Lens of a Two-Way Intelligibility Protocol,2024,http://arxiv.org/abs/2410.20600v4,2410.20600v4,,,cs.AI,"cs.AI,cs.HC,cs.LG,cs.MA",https://arxiv.org/pdf/2410.20600v4,arxiv
MultiAgent Collaboration Attack: Investigating Adversarial Attacks in Large Language Model Collaborations via Debate,2024,http://arxiv.org/abs/2406.14711v2,2406.14711v2,,,cs.CL,"cs.CL,cs.AI,cs.MA",https://arxiv.org/pdf/2406.14711v2,arxiv
MultiPLY: A Multisensory Object-Centric Embodied Large Language Model in 3D World,2024,http://arxiv.org/abs/2401.08577v1,2401.08577v1,,,cs.CV,"cs.CV,cs.AI,cs.CL,cs.LG,cs.RO",https://arxiv.org/pdf/2401.08577v1,arxiv
Norm Violation Detection in Multi-Agent Systems using Large Language Models: A Pilot Study,2024,http://arxiv.org/abs/2403.16517v2,2403.16517v2,,,cs.MA,cs.MA,https://arxiv.org/pdf/2403.16517v2,arxiv
ODA: Observation-Driven Agent for integrating LLMs and Knowledge Graphs,2024,http://arxiv.org/abs/2404.07677v2,2404.07677v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2404.07677v2,arxiv
Offline Training of Language Model Agents with Functions as Learnable Weights,2024,http://arxiv.org/abs/2402.11359v4,2402.11359v4,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2402.11359v4,arxiv
On the Brittle Foundations of ReAct Prompting for Agentic Large Language Models,2024,http://arxiv.org/abs/2405.13966v1,2405.13966v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2405.13966v1,arxiv
On the Diversity of Synthetic Data and its Impact on Training Large Language Models,2024,http://arxiv.org/abs/2410.15226v2,2410.15226v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2410.15226v2,arxiv
On the Importance of Uncertainty in Decision-Making with Large Language Models,2024,http://arxiv.org/abs/2404.02649v2,2404.02649v2,,,cs.LG,cs.LG,https://arxiv.org/pdf/2404.02649v2,arxiv
On the Principles behind Opinion Dynamics in Multi-Agent Systems of Large Language Models,2024,http://arxiv.org/abs/2406.15492v2,2406.15492v2,,,cs.MA,"cs.MA,cs.LG,physics.soc-ph",https://arxiv.org/pdf/2406.15492v2,arxiv
On the Structural Memory of LLM Agents,2024,http://arxiv.org/abs/2412.15266v1,2412.15266v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2412.15266v1,arxiv
Online Intrinsic Rewards for Decision Making Agents from Large Language Model Feedback,2024,http://arxiv.org/abs/2410.23022v4,2410.23022v4,,,cs.LG,"cs.LG,cs.AI,cs.CL,cs.RO",https://arxiv.org/pdf/2410.23022v4,arxiv
Online Preference-based Reinforcement Learning with Self-augmented Feedback from Large Language Model,2024,http://arxiv.org/abs/2412.16878v1,2412.16878v1,,"The 24th International Conference on Autonomous Agents and Multi-Agent Systems, AAMAS-2025",cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2412.16878v1,arxiv
Online Training of Large Language Models: Learn while chatting,2024,http://arxiv.org/abs/2403.04790v1,2403.04790v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2403.04790v1,arxiv
"Open Models, Closed Minds? On Agents Capabilities in Mimicking Human Personalities through Open Large Language Models",2024,http://arxiv.org/abs/2401.07115v3,2401.07115v3,,,cs.AI,"cs.AI,cs.CL,cs.CY,cs.HC,physics.soc-ph",https://arxiv.org/pdf/2401.07115v3,arxiv
Open-Ended Wargames with Large Language Models,2024,http://arxiv.org/abs/2404.11446v1,2404.11446v1,,,cs.CL,"cs.CL,cs.AI,cs.CY",https://arxiv.org/pdf/2404.11446v1,arxiv
OpenCity: A Scalable Platform to Simulate Urban Activities with Massive LLM Agents,2024,http://arxiv.org/abs/2410.21286v1,2410.21286v1,,,cs.MA,"cs.MA,cs.AI",https://arxiv.org/pdf/2410.21286v1,arxiv
OpenCoder: The Open Cookbook for Top-Tier Code Large Language Models,2024,http://arxiv.org/abs/2411.04905v3,2411.04905v3,,,cs.CL,"cs.CL,cs.PL",https://arxiv.org/pdf/2411.04905v3,arxiv
OptiMUS: Scalable Optimization Modeling with (MI)LP Solvers and Large Language Models,2024,http://arxiv.org/abs/2402.10172v1,2402.10172v1,,,cs.AI,"cs.AI,cs.MA",https://arxiv.org/pdf/2402.10172v1,arxiv
OverleafCopilot: Empowering Academic Writing in Overleaf with Large Language Models,2024,http://arxiv.org/abs/2403.09733v1,2403.09733v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2403.09733v1,arxiv
PACE: A Pragmatic Agent for Enhancing Communication Efficiency Using Large Language Models,2024,http://arxiv.org/abs/2402.01750v1,2402.01750v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2402.01750v1,arxiv
PEAR: A Robust and Flexible Automation Framework for Ptychography Enabled by Multiple Large Language Model Agents,2024,http://arxiv.org/abs/2410.09034v1,2410.09034v1,,,cs.CE,"cs.CE,cs.AI,cs.CL,cs.MA",https://arxiv.org/pdf/2410.09034v1,arxiv
PPTC-R benchmark: Towards Evaluating the Robustness of Large Language Models for PowerPoint Task Completion,2024,http://arxiv.org/abs/2403.03788v1,2403.03788v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2403.03788v1,arxiv
PatentGPT: A Large Language Model for Intellectual Property,2024,http://arxiv.org/abs/2404.18255v5,2404.18255v5,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2404.18255v5,arxiv
"Perceive, Reflect, and Plan: Designing LLM Agent for Goal-Directed City Navigation without Instructions",2024,http://arxiv.org/abs/2408.04168v3,2408.04168v3,,,cs.AI,cs.AI,https://arxiv.org/pdf/2408.04168v3,arxiv
Performance of a large language model-Artificial Intelligence based chatbot for counseling patients with sexually transmitted infections and genital diseases,2024,http://arxiv.org/abs/2412.12166v1,2412.12166v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2412.12166v1,arxiv
Permissive Information-Flow Analysis for Large Language Models,2024,http://arxiv.org/abs/2410.03055v3,2410.03055v3,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2410.03055v3,arxiv
PersLLM: A Personified Training Approach for Large Language Models,2024,http://arxiv.org/abs/2407.12393v5,2407.12393v5,,,cs.CL,"cs.CL,cs.AI,cs.CY",https://arxiv.org/pdf/2407.12393v5,arxiv
"Personal LLM Agents: Insights and Survey about the Capability, Efficiency and Security",2024,http://arxiv.org/abs/2401.05459v2,2401.05459v2,,,cs.HC,"cs.HC,cs.AI,cs.SE",https://arxiv.org/pdf/2401.05459v2,arxiv
Personalizing Prostate Cancer Education for Patients Using an EHR-Integrated LLM Agent,2024,http://arxiv.org/abs/2409.19100v2,2409.19100v2,,npj Digital Medicine 2025,cs.HC,cs.HC,https://arxiv.org/pdf/2409.19100v2,arxiv
Persuasion Games using Large Language Models,2024,http://arxiv.org/abs/2408.15879v2,2408.15879v2,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2408.15879v2,arxiv
Plancraft: an evaluation dataset for planning with LLM agents,2024,http://arxiv.org/abs/2412.21033v2,2412.21033v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2412.21033v2,arxiv
Plug-and-Play Grounding of Reasoning in Multimodal Large Language Models,2024,http://arxiv.org/abs/2403.19322v2,2403.19322v2,,,cs.CV,"cs.CV,cs.CL",https://arxiv.org/pdf/2403.19322v2,arxiv
Political Actor Agent: Simulating Legislative System for Roll Call Votes Prediction with Large Language Models,2024,http://arxiv.org/abs/2412.07144v2,2412.07144v2,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2412.07144v2,arxiv
Practical Considerations for Agentic LLM Systems,2024,http://arxiv.org/abs/2412.04093v1,2412.04093v1,,,cs.AI,cs.AI,https://arxiv.org/pdf/2412.04093v1,arxiv
Preemptive Detection and Correction of Misaligned Actions in LLM Agents,2024,http://arxiv.org/abs/2407.11843v4,2407.11843v4,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2407.11843v4,arxiv
Privacy Leakage Overshadowed by Views of AI: A Study on Human Oversight of Privacy in Language Model Agent,2024,http://arxiv.org/abs/2411.01344v3,2411.01344v3,,,cs.HC,"cs.HC,cs.AI,cs.CR",https://arxiv.org/pdf/2411.01344v3,arxiv
Proactive Agent: Shifting LLM Agents from Reactive Responses to Active Assistance,2024,http://arxiv.org/abs/2410.12361v3,2410.12361v3,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2410.12361v3,arxiv
Probing the Capacity of Language Model Agents to Operationalize Disparate Experiential Context Despite Distraction,2024,http://arxiv.org/abs/2411.12828v1,2411.12828v1,,Findings Assoc. Comput. Linguistics: EMNLP 2024 15447-15459 (2024),cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2411.12828v1,arxiv
Professional Agents -- Evolving Large Language Models into Autonomous Experts with Human-Level Competencies,2024,http://arxiv.org/abs/2402.03628v1,2402.03628v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2402.03628v1,arxiv
Prospect Personalized Recommendation on Large Language Model-based Agent Platform,2024,http://arxiv.org/abs/2402.18240v2,2402.18240v2,,,cs.IR,"cs.IR,cs.CL",https://arxiv.org/pdf/2402.18240v2,arxiv
ProtAgents: Protein discovery via large language model multi-agent collaborations combining physics and machine learning,2024,http://arxiv.org/abs/2402.04268v1,2402.04268v1,,,cond-mat.soft,"cond-mat.soft,cs.AI,cs.CL,q-bio.BM",https://arxiv.org/pdf/2402.04268v1,arxiv
PsychoGAT: A Novel Psychological Measurement Paradigm through Interactive Fiction Games with LLM Agents,2024,http://arxiv.org/abs/2402.12326v2,2402.12326v2,,,cs.CL,"cs.CL,cs.CY,cs.HC,cs.LG,cs.MA",https://arxiv.org/pdf/2402.12326v2,arxiv
PyBench: Evaluating LLM Agent on various real-world coding tasks,2024,http://arxiv.org/abs/2407.16732v2,2407.16732v2,,,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2407.16732v2,arxiv
QuantAgent: Seeking Holy Grail in Trading by Self-Improving Large Language Model,2024,http://arxiv.org/abs/2402.03755v1,2402.03755v1,,,cs.AI,"cs.AI,q-fin.CP",https://arxiv.org/pdf/2402.03755v1,arxiv
Quantifying and Mitigating Unimodal Biases in Multimodal Large Language Models: A Causal Perspective,2024,http://arxiv.org/abs/2403.18346v4,2403.18346v4,,,cs.CL,"cs.CL,cs.CV",https://arxiv.org/pdf/2403.18346v4,arxiv
R-Judge: Benchmarking Safety Risk Awareness for LLM Agents,2024,http://arxiv.org/abs/2401.10019v3,2401.10019v3,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2401.10019v3,arxiv
RAG-Driver: Generalisable Driving Explanations with Retrieval-Augmented In-Context Learning in Multi-Modal Large Language Model,2024,http://arxiv.org/abs/2402.10828v2,2402.10828v2,,Robotics: Science and Systems (RSS) 2024,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2402.10828v2,arxiv
RAP: Retrieval-Augmented Planning with Contextual Memory for Multimodal LLM Agents,2024,http://arxiv.org/abs/2402.03610v1,2402.03610v1,,,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2402.03610v1,arxiv
RES-Q: Evaluating Code-Editing Large Language Model Systems at the Repository Scale,2024,http://arxiv.org/abs/2406.16801v2,2406.16801v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2406.16801v2,arxiv
RGD: Multi-LLM Based Agent Debugger via Refinement and Generation Guidance,2024,http://arxiv.org/abs/2410.01242v2,2410.01242v2,,,cs.SE,"cs.SE,cs.AI,cs.CL",https://arxiv.org/pdf/2410.01242v2,arxiv
RL2: Reinforce Large Language Model to Assist Safe Reinforcement Learning for Energy Management of Active Distribution Networks,2024,http://arxiv.org/abs/2412.01303v1,2412.01303v1,,,eess.SY,"eess.SY,cs.AI",https://arxiv.org/pdf/2412.01303v1,arxiv
Re2LLM: Reflective Reinforcement Large Language Model for Session-based Recommendation,2024,http://arxiv.org/abs/2403.16427v4,2403.16427v4,,,cs.AI,cs.AI,https://arxiv.org/pdf/2403.16427v4,arxiv
RePrompt: Planning by Automatic Prompt Engineering for Large Language Models Agents,2024,http://arxiv.org/abs/2406.11132v2,2406.11132v2,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2406.11132v2,arxiv
"ReSpAct: Harmonizing Reasoning, Speaking, and Acting Towards Building Large Language Model-Based Conversational AI Agents",2024,http://arxiv.org/abs/2411.00927v2,2411.00927v2,,,cs.CL,"cs.CL,cs.AI,cs.HC",https://arxiv.org/pdf/2411.00927v2,arxiv
RecAI: Leveraging Large Language Models for Next-Generation Recommender Systems,2024,http://arxiv.org/abs/2403.06465v1,2403.06465v1,10.1145/3589335.3651242,,cs.IR,"cs.IR,cs.AI",https://arxiv.org/pdf/2403.06465v1,arxiv
Recursive Introspection: Teaching Language Model Agents How to Self-Improve,2024,http://arxiv.org/abs/2407.18219v2,2407.18219v2,,,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2407.18219v2,arxiv
RedAgent: Red Teaming Large Language Models with Context-aware Autonomous Language Agent,2024,http://arxiv.org/abs/2407.16667v1,2407.16667v1,,,cs.CR,"cs.CR,cs.AI,cs.CL",https://arxiv.org/pdf/2407.16667v1,arxiv
Reframe Anything: LLM Agent for Open World Video Reframing,2024,http://arxiv.org/abs/2403.06070v1,2403.06070v1,,,cs.CV,"cs.CV,cs.HC",https://arxiv.org/pdf/2403.06070v1,arxiv
Refusal-Trained LLMs Are Easily Jailbroken As Browser Agents,2024,http://arxiv.org/abs/2410.13886v2,2410.13886v2,,,cs.CR,"cs.CR,cs.LG",https://arxiv.org/pdf/2410.13886v2,arxiv
Reinforcement Learning Problem Solving with Large Language Models,2024,http://arxiv.org/abs/2404.18638v1,2404.18638v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2404.18638v1,arxiv
Reinforcement Learning for Aligning Large Language Models Agents with Interactive Environments: Quantifying and Mitigating Prompt Overfitting,2024,http://arxiv.org/abs/2410.19920v3,2410.19920v3,,,cs.LG,cs.LG,https://arxiv.org/pdf/2410.19920v3,arxiv
Relative Value Biases in Large Language Models,2024,http://arxiv.org/abs/2401.14530v1,2401.14530v1,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2401.14530v1,arxiv
"RepairAgent: An Autonomous, LLM-Based Agent for Program Repair",2024,http://arxiv.org/abs/2403.17134v2,2403.17134v2,,,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2403.17134v2,arxiv
Reproducing and Extending Experiments in Behavioral Strategy with Large Language Models,2024,http://arxiv.org/abs/2410.06932v1,2410.06932v1,,,econ.GN,"econ.GN,cs.AI",https://arxiv.org/pdf/2410.06932v1,arxiv
Research on the Application of Spark Streaming Real-Time Data Analysis System and large language model Intelligent Agents,2024,http://arxiv.org/abs/2501.14734v1,2501.14734v1,,,cs.DC,"cs.DC,cs.AI",https://arxiv.org/pdf/2501.14734v1,arxiv
Rewriting Conversational Utterances with Instructed Large Language Models,2024,http://arxiv.org/abs/2410.07797v1,2410.07797v1,10.1109/WI-IAT59888.2023.00014,2023 IEEE/WIC International Conference on Web Intelligence and Intelligent Agent Technology (WI-IAT),cs.CL,"cs.CL,cs.AI,cs.HC,cs.IR",https://arxiv.org/pdf/2410.07797v1,arxiv
Robin3D: Improving 3D Large Language Model via Robust Instruction Tuning,2024,http://arxiv.org/abs/2410.00255v2,2410.00255v2,,,cs.AI,"cs.AI,cs.CL,cs.CV",https://arxiv.org/pdf/2410.00255v2,arxiv
Ruler: A Model-Agnostic Method to Control Generated Length for Large Language Models,2024,http://arxiv.org/abs/2409.18943v2,2409.18943v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2409.18943v2,arxiv
Rx Strategist: Prescription Verification using LLM Agents System,2024,http://arxiv.org/abs/2409.03440v1,2409.03440v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2409.03440v1,arxiv
S-Agents: Self-organizing Agents in Open-ended Environments,2024,http://arxiv.org/abs/2402.04578v4,2402.04578v4,,,cs.AI,"cs.AI,cs.MA",https://arxiv.org/pdf/2402.04578v4,arxiv
SAC-GLAM: Improving Online RL for LLM agents with Soft Actor-Critic and Hindsight Relabeling,2024,http://arxiv.org/abs/2410.12481v1,2410.12481v1,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2410.12481v1,arxiv
SAUP: Situation Awareness Uncertainty Propagation on LLM Agent,2024,http://arxiv.org/abs/2412.01033v1,2412.01033v1,,,cs.CL,"cs.CL,cs.LG",https://arxiv.org/pdf/2412.01033v1,arxiv
SELA: Tree-Search Enhanced LLM Agents for Automated Machine Learning,2024,http://arxiv.org/abs/2410.17238v1,2410.17238v1,,,cs.AI,"cs.AI,cs.CL,cs.LG,cs.SE",https://arxiv.org/pdf/2410.17238v1,arxiv
SELP: Generating Safe and Efficient Task Plans for Robot Agents with Large Language Models,2024,http://arxiv.org/abs/2409.19471v2,2409.19471v2,,,cs.RO,"cs.RO,cs.AI,cs.CL,cs.FL",https://arxiv.org/pdf/2409.19471v2,arxiv
